approach,model,level,question_id,scoring,invocation_status,passed,detail
b1_sql,gpt-4o-mini,L2,L2_q007_low_confidence_detections,numeric_tolerance_1pct,ok,True,within_1pct (expected=30467.0 got=30467.0)
b1_sql,gpt-4o,L2,L2_q007_low_confidence_detections,numeric_tolerance_1pct,ok,True,within_1pct (expected=30467.0 got=30467.0)
b1_sql,gpt-4o-mini,L2,L2_q008_lunch_crowd_food_court,numeric_tolerance_1pct,ok,True,within_1pct (expected=120.01 got=120.0)
b1_sql,gpt-4o,L2,L2_q008_lunch_crowd_food_court,numeric_tolerance_1pct,ok,False,exceeds_1pct (expected=120.01 got=8.0)
b1_sql,gpt-4o-mini,L3,L3_q001_peak_per_booth,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=2)
b1_sql,gpt-4o,L3,L3_q001_peak_per_booth,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=2)
b1_sql,gpt-4o-mini,L3,L3_q002_event_counts_by_type,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=5)
b1_sql,gpt-4o,L3,L3_q002_event_counts_by_type,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=5)
b1_sql,gpt-4o-mini,L3,L3_q003_hourly_person_entry_main_entrance,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=24)
b1_sql,gpt-4o,L3,L3_q003_hourly_person_entry_main_entrance,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=24)
b1_sql,gpt-4o-mini,L3,L3_q004_avg_headcount_per_crowd_camera,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=5)
b1_sql,gpt-4o,L3,L3_q004_avg_headcount_per_crowd_camera,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=5)
b1_sql,gpt-4o-mini,L3,L3_q005_top3_hours_by_crowd_activity,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=3)
b1_sql,gpt-4o,L3,L3_q005_top3_hours_by_crowd_activity,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=3)
b1_sql,gpt-4o-mini,L3,L3_q006_arrival_pattern_main_gate,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=24)
b1_sql,gpt-4o,L3,L3_q006_arrival_pattern_main_gate,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=24)
b1_sql,gpt-4o-mini,L3,L3_q007_crowd_hotspots,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=5)
b1_sql,gpt-4o,L3,L3_q007_crowd_hotspots,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=5)
b1_sql,gpt-4o-mini,L3,L3_q008_event_volume_by_hour,set_match_with_tolerance,ok,True,all_keys_and_values_matched (rows=24)
b1_sql,gpt-4o,L3,L3_q008_event_volume_by_hour,set_match_with_tolerance,ok,False,"missing_keys=['04', '05', '06', '07', '10'] missing_numbers=[18358.0, 19003.0, 18323.0, 18397.0, 18440.0]"
b1_sql,gpt-4o-mini,L4,L4_q001_compare_booths,structured_facts,ok,True,all_2_facts_satisfied
b1_sql,gpt-4o,L4,L4_q001_compare_booths,structured_facts,ok,True,all_2_facts_satisfied
b1_sql,gpt-4o-mini,L4,L4_q002_gate_flow_comparison,structured_facts,ok,True,all_3_facts_satisfied
b1_sql,gpt-4o,L4,L4_q002_gate_flow_comparison,structured_facts,ok,True,all_3_facts_satisfied
b1_sql,gpt-4o-mini,L4,L4_q003_morning_vs_evening_main_entrance,structured_facts,ok,True,all_3_facts_satisfied
b1_sql,gpt-4o,L4,L4_q003_morning_vs_evening_main_entrance,structured_facts,ok,True,all_3_facts_satisfied
b1_sql,gpt-4o-mini,L4,L4_q004_keynote_morning_vs_afternoon,structured_facts,ok,True,all_3_facts_satisfied
b1_sql,gpt-4o,L4,L4_q004_keynote_morning_vs_afternoon,structured_facts,ok,True,all_3_facts_satisfied
b1_sql,gpt-4o-mini,L4,L4_q005_highest_peak_to_baseline_ratio,structured_facts,ok,True,all_1_facts_satisfied
b1_sql,gpt-4o,L4,L4_q005_highest_peak_to_baseline_ratio,structured_facts,ok,True,all_1_facts_satisfied
b1_sql,gpt-4o-mini,L4,L4_q006_morning_vs_evening_rush,structured_facts,ok,False,"missing=['evening_total_approx=1000.0+-250.0_no_match (numbers_seen=[1408.0, 1475.0])']"
b1_sql,gpt-4o,L4,L4_q006_morning_vs_evening_rush,structured_facts,ok,True,all_3_facts_satisfied
b1_sql,gpt-4o-mini,L4,L4_q007_nvidia_vs_intel_booth_attraction,structured_facts,ok,True,all_2_facts_satisfied
b1_sql,gpt-4o,L4,L4_q007_nvidia_vs_intel_booth_attraction,structured_facts,ok,True,all_2_facts_satisfied
b1_sql,gpt-4o-mini,L4,L4_q008_keynote_attendance_dropoff,structured_facts,ok,False,"missing=[""trend_keyword_a='morning'_not_mentioned""]"
b1_sql,gpt-4o,L4,L4_q008_keynote_attendance_dropoff,structured_facts,ok,True,all_2_facts_satisfied
b1_sql,gpt-4o-mini,L5,L5_q001_summit_day_brief,rubric_coverage,ok,True,coverage=3/5=0.60 (threshold=0.6)
b1_sql,gpt-4o,L5,L5_q001_summit_day_brief,rubric_coverage,ok,True,coverage=5/5=1.00 (threshold=0.6)
b1_sql,gpt-4o-mini,L5,L5_q002_nvidia_booth_timeline,rubric_coverage,ok,False,coverage=0/5=0.00 (threshold=0.6)
b1_sql,gpt-4o,L5,L5_q002_nvidia_booth_timeline,rubric_coverage,ok,True,coverage=3/5=0.60 (threshold=0.6)
b1_sql,gpt-4o-mini,L5,L5_q003_staffing_brief,rubric_coverage,ok,True,coverage=3/5=0.60 (threshold=0.5)
b1_sql,gpt-4o,L5,L5_q003_staffing_brief,rubric_coverage,ok,False,coverage=1/5=0.20 (threshold=0.5)
b1_sql,gpt-4o-mini,L5,L5_q004_security_attention_report,rubric_coverage,ok,True,coverage=4/4=1.00 (threshold=0.5)
b1_sql,gpt-4o,L5,L5_q004_security_attention_report,rubric_coverage,ok,True,coverage=3/4=0.75 (threshold=0.5)
b1_sql,gpt-4o-mini,L5,L5_q005_keynote_hall_lifecycle,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.5)
b1_sql,gpt-4o,L5,L5_q005_keynote_hall_lifecycle,rubric_coverage,ok,True,coverage=3/4=0.75 (threshold=0.5)
b1_sql,gpt-4o-mini,L5,L5_q006_how_did_the_day_go,rubric_coverage,ok,False,coverage=0/5=0.00 (threshold=0.4)
b1_sql,gpt-4o,L5,L5_q006_how_did_the_day_go,rubric_coverage,ok,False,coverage=1/5=0.20 (threshold=0.4)
b1_sql,gpt-4o-mini,L5,L5_q007_security_team_handoff,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.5)
b1_sql,gpt-4o,L5,L5_q007_security_team_handoff,rubric_coverage,ok,True,coverage=2/4=0.50 (threshold=0.5)
b1_sql,gpt-4o-mini,L5,L5_q008_what_should_change,rubric_coverage,ok,False,coverage=1/4=0.25 (threshold=0.4)
b1_sql,gpt-4o,L5,L5_q008_what_should_change,rubric_coverage,ok,False,coverage=0/4=0.00 (threshold=0.4)
